cpg	gene	intersection_area	slope_male	slope_female
cg10573751	na	0.7540556079555016	-0.0006021295391964054	-0.0010497976238860575
cg12253175	AGAP2	0.7540782431975613	-0.000985924755551471	-0.0011962712022040973
cg09644153	na	0.7541305266671501	0.0010932848965217886	0.0005188946564342076
cg25150243	SLC27A2	0.754156024114043	-0.00047408048924977924	-0.0013419117572633036
cg04683035	WDR60	0.754158321094583	0.00032484666356587044	0.0014900841124667486
cg09715059	na	0.754172832804432	-0.001251501308308375	-0.0013381672920449326
cg12899747	na	0.7541752921755089	-0.0023482739668119583	-0.0025217409986127695
cg23869158	LRCH1	0.7541898048974163	-0.0017976685875582725	-0.001901841594880642
cg13591783	ANXA1	0.754217426460267	-0.001457288633347389	-0.0016615028031274608
cg03392386	IGSF9B	0.7542594323345707	0.0001039800697803385	-0.0012125454437818435
cg13708910	ATPGD1	0.7543409575755657	-0.0008583953502958074	-0.0011301979847483526
cg12626956	FOXB2	0.7543513002780817	0.001056635405973525	0.00076232709399948
cg04152793	NTM	0.7544329748746808	0.0001431617310243372	-0.001201062617844232
cg00481644	LOC254559	0.7544663391823949	0.001160205182573359	0.0008983155765390625
cg06707978	ZIK1	0.754554098937052	0.0011954350590527832	0.0008530727012283994
cg14469684	na	0.7546075029268777	-0.000922695006492422	-0.0015941204624856282
cg05207637	na	0.754642750291966	-0.0021531961051306603	-0.002405700625166397
cg25165199	RCBTB2	0.75464766161901	-0.0010933805082656508	-0.0010611408841851352
cg23651356	RGS17	0.7546839605753319	-0.0010154745090071098	-0.0008560240594886545
cg18933331	na	0.7546947792392756	-0.001977252565900721	-0.002282849436478297
cg27464846	na	0.7547197218886601	-0.001067450349348802	-0.001628870262243311
cg12440062	CRISP2	0.7547348075141949	0.0006535245829480629	0.0013300643645752994
cg26279070	na	0.7548506406634702	0.0011224814805019321	0.0008672226004626839
cg05454635	CYP11A1	0.7548789491111104	-0.0010929983117467811	-0.00105293883823647
cg21878650	ADAMTS6	0.7550205954500315	-0.0019467231869326898	-0.001963741692061906
cg23386236	CAPN3	0.7550428191571127	0.0022561300422730872	0.0014331094328240191
cg01597480	C7orf58	0.755121146110585	-0.0013630244877060054	-0.0014914343571709537
cg09786098	KREMEN2	0.7551914456393236	0.0014783494902750295	0.0008657467570108532
cg21211039	na	0.7551931553850683	-0.0007796600446614036	-0.0011248352543931465
cg17885542	GRHL2	0.7551977882521216	0.0004586080712471101	0.0010096765842508265
cg18151030	PRDM15	0.7552307791387055	-0.001366851196904503	-0.0013509563791600093
cg23796967	GP6	0.7553193926379924	-0.0012445096082253485	-0.001569591388568748
cg17444479	INPP5A	0.7553520662756127	0.0010614480025634356	0.0012786630230824738
cg25172968	C17orf74	0.7553934847723737	-0.0018533488035898033	-0.0005606247743514005
cg05374025	GP6	0.7554549866094956	-0.0011880049154122216	-0.0013295927218345224
cg00821310	ACOT7	0.7554719321647764	-0.0011799687963341883	-0.0015835078649986479
cg02019125	na	0.7554767931415665	-0.0005837964699606731	-0.0012074602637777146
cg14958635	NEUROG1	0.7554808367919741	0.0011397569397002744	0.0006966007881318464
cg11770664	RASSF4	0.7555018561489178	-0.0010784166946462828	-0.0009977613914137506
cg03279219	na	0.7555095714436613	7.65761176994414e-05	0.0023774346385755066
cg10269548	RASL11B	0.7555176960207949	0.0011629255395677561	0.0011843724994633164
cg26860935	na	0.7555562197024223	0.001281810220718743	0.001167122910606414
cg24182798	na	0.7556039220124257	-0.0008932548209538491	-0.0011047106897841142
cg12111149	na	0.7556423990136386	-0.00018059304508802158	0.001011788566205742
cg01590439	NCRNA00051	0.755667895996785	-0.0007468442232970821	-0.0010792700130146755
cg17712694	na	0.755677521108924	0.0010698161278674865	0.0010142865044725968
cg21811204	SHROOM1	0.7558740731706716	0.0006983379786119568	0.0010877099982400011
cg24724428	ELOVL2	0.7559064431655688	0.004151925757628674	0.003782372849390523
cg08200404	C2CD4A	0.755912893119286	-0.0009343913132452237	-0.0014405183890179682
cg03614193	ST8SIA3	0.7559191261168634	0.0018011714120070375	0.0013077540988084106
cg09262197	C1orf174	0.7559528639894594	-0.0011169214343439491	-0.0012904216773051357
cg04970434	GP1BA	0.7559997703495372	-0.0012930130768862957	-0.0014127090676610975
cg05323879	HOXB3	0.7560575530753765	-0.0004521165468637349	-0.0011966550397091752
cg24683222	na	0.756102032778805	0.0012517044022767878	0.0011103892330275205
cg01355392	SOX18	0.7561224988437807	-0.0012524456447816272	1.49690544065039e-05
cg18264728	DAB2	0.7562889889368251	-0.00155938030608462	-0.0011403504681093868
cg01347553	CACNA2D4	0.7563033782377704	-0.0010208413137643688	-0.0013451066255776606
cg00574740	LMO7	0.7563178624173182	0.0009782819972067997	0.0011506480778778608
cg19893751	na	0.7563673338562672	0.0010265092736920609	0.0011139999853426977
cg23449696	ZIC1	0.7564128416751057	0.0013717615408730711	0.0014149486815142709
cg23737263	na	0.7564146346020696	-0.0017502376863132551	-0.0011670702075096946
cg19341652	DSE	0.7565477643390249	-0.0013343171462406364	-0.0011266965339315291
cg22594737	na	0.7566020870749137	0.0006079715040870274	0.0010950311446541253
cg17158564	UCN3	0.756619866115109	-0.0006360346434632707	-0.001133619347778328
cg22946888	THG1L	0.7567252762861634	-0.0027105660509010843	-3.503227503042398e-05
cg06719532	MGC23284	0.7567454605035167	-0.0005855569150967591	-0.0010159807670691618
cg06639320	FHL2	0.7567824813796082	0.003006930262621722	0.002578966693421741
cg26965779	HLA-H	0.7568094878870171	-0.0011485300965051461	-0.001547420795268522
cg03222066	ABCG4	0.7569300702516993	-0.0010755040408137668	-0.0006378899114137222
cg06413398	DDO	0.7570410927231657	-0.0017896162826709161	-0.001836076357204792
cg16717549	AIRE	0.7570797098250239	-0.0008709896119761115	-0.0011692423348148582
cg13762612	na	0.757198920826625	-0.00047008855083060174	-0.0011984229466916493
cg23115387	FOXE3	0.7572075501832394	0.001011012825138061	0.0006943707167811973
cg18618674	KIAA0528	0.7572331775546678	-0.0010031574020190784	-0.0006531323620876692
cg09239106	KCNH3	0.7572553436557915	-0.0003644361232858423	-0.0010598060164007472
cg03707599	YWHAG	0.7572827593712753	-0.000768674589747045	-0.0010541316675964992
cg15138614	SYT8	0.7573761736808835	-0.0011332102140232587	-0.0008166000253346632
cg07951602	na	0.7573889350714815	0.0007640708445318109	0.0025832163340056198
cg02276944	GPD2	0.7574220552338294	-0.001266947443128435	-0.0012631450531804126
cg16688533	STC1	0.7574573882008677	0.0010759724453885794	0.0017299727721251728
cg23093580	NDUFS5	0.7574739953469009	-0.0013946445051756184	-0.0011938850335787238
cg05445097	DLG5	0.7575063312476515	-0.0008449665767642718	-0.0012249796110027993
cg00683332	na	0.7575070584533162	0.0014816216358555564	0.0008986864184367951
cg03126058	PRDM16	0.7575087428172084	-0.0021671125754390854	-0.0023190865061717197
cg21458932	SERPINF2	0.7575502244234944	0.0009833281476707698	0.001957933118395418
cg08635376	HLA-DPB2	0.7575581873363295	-0.0012487861718097867	-0.0008145125718282475
cg03350900	SOBP	0.7576026278536894	0.0013460694253197621	0.0013518990198815332
cg14244013	na	0.7576121112506078	0.00162209488825769	0.0016310533147677086
cg04875995	WHAMM	0.7576439537617805	-0.0011340694513130467	-0.0009228565525645926
cg07059402	MIR659	0.7576475759104973	0.0010876796170234968	0.0012198955071883297
cg04842472	na	0.7577443501804936	0.0012408177894095594	0.000743131575361314
cg26286901	PEBP4	0.7577943202842555	-0.0009991688673502911	-0.0010139773004062675
cg07973298	na	0.7578149187549401	-0.0006236895963023937	-0.0014606633500113596
cg18401778	TMEM108	0.7578170122667078	-0.0011722051392421102	-0.0011991295882016017
cg01908954	SCG3	0.7578872479806089	0.0010638277598605016	0.0007882297712244049
cg26767214	CHST14	0.7579231941360255	-0.0006216609546399859	-0.0010123302662144976
cg19811118	PKIG	0.7579270257766081	-0.001188194625810674	-0.0013413250327515421
cg26888530	AFAP1	0.7580108055835213	0.0010081901931706307	0.0009517024855885148
cg15789607	MIR7-3	0.7580605474278904	0.0012217756935626602	0.0007184482275842384
cg10044101	VNN2	0.7580710222306911	-0.001104492873910401	-0.0014334386238174835
cg12648671	na	0.7580785800163339	-5.93777928870875e-05	-0.0012300528940421991
cg03655395	na	0.7580806489987212	-0.0016601089587347764	-0.0017695259175042458
cg16655765	C6orf186	0.758092115608599	-0.0015945197526769214	-0.001480483772702946
cg05003599	FBXO24	0.7581296076117034	-0.0019107943742156168	-0.0014635115417387236
cg12536921	CATSPERG	0.7581403341765223	0.000534160160885379	0.0010857315265916385
cg06758191	AFAP1	0.7581542933637748	0.0010880770279164823	0.0012923077203251853
cg07176692	SLC16A1	0.7582068543967785	-0.0010955145720124772	-0.0010796738928707172
cg04055490	na	0.758209363286053	-0.0007648853474218784	-0.0012236760627533346
cg22919728	CHST13	0.7583090774578647	-0.001076665987956573	-0.001812865931833102
cg18468354	na	0.7583404822852636	0.0013886729660810553	0.0012598980545037235
cg04353106	RGS5	0.7585057784646242	-0.0007099543538720732	-0.0013150027244584056
cg18204200	PLEKHH1	0.7585450776858199	-0.0012758023027325306	-0.001219141347827386
cg14575854	GRB7	0.7585950843281412	-0.0011886868164405137	-0.001174381398268433
cg16867657	ELOVL2	0.7587599068189099	0.004855220973211232	0.004398992172510974
cg17617182	na	0.7587937842311029	-0.0013498653186440877	-0.001147123437106383
cg27211408	MAD1L1	0.7588440135622426	-0.0012523802551661484	-0.0013459181786596897
cg15377283	SOX17	0.7589560314121329	0.0012244099386166517	0.0010432663929338304
cg22289694	ETFA	0.7590111420926239	-0.0007985355181971005	-0.0010970008220516489
cg14614094	EXOSC2	0.7590191255891142	0.001267071546935149	0.0010437436378213755
cg13485366	na	0.7590247454047199	-0.0008181529834028735	-0.00131075276884599
cg17816771	na	0.7590344377477163	-0.0005060561166934416	-0.0010053157494682844
cg05500840	HOXD11	0.7590654650753843	0.0011383251371978203	0.0008635168650668641
cg09841889	na	0.7590830433307061	-0.0015688115775150447	-0.0017091896900478442
cg08617160	MIER2	0.7591136103834	0.0017976768865561857	0.0016558188328938102
cg22300282	C6orf155	0.7591292365858778	0.0011023508694343244	0.000911900463452464
cg14695566	PALM	0.7591663587228746	-0.0009491600226784555	-0.0014658088628084086
cg01751802	KANK2	0.7591774087946818	-0.0007404584555053315	-0.0011995278104404946
cg12156887	na	0.7592176355758529	-0.00040959220800092423	-0.0010627194189570953
cg22862112	SPINLW1	0.7592300379134983	-0.0008679576772567767	-0.0012817334536088275
cg23903252	ATP6V0E2	0.7592787570741665	-0.0006247850451737183	-0.0010007291555338867
cg13499324	RFX3	0.7592799642318137	-0.001423384403892597	-0.0012359081107448863
cg09704401	na	0.7593611778563962	-0.001050900223965265	-0.001066058858010041
cg21946195	ATOH8	0.7593979172067131	-0.0008231676739866578	-0.0010405082670051538
cg10499651	PPARG	0.7594321882640621	-0.000918670338146192	-0.0010112311136187145
cg15100426	PNKD	0.7594367987998117	-0.0011404929626296083	-0.0013221104977133448
cg14505174	NPBWR2	0.7594563115496195	-0.000576273221799882	-0.0011505220240677508
cg06460691	FAM169A	0.759475198605749	-0.001342655824059406	-0.0014662461128837406
cg02026801	na	0.7594781157682085	-0.0006007755377842803	-0.0010430485104471014
cg18355337	GP6	0.7594870119063982	-0.002282585838379372	-0.0019888685855845205
cg16828491	SH3TC1	0.7594978175045328	-0.0010425462621845467	-0.000931557139916991
cg00059225	GLRA1	0.7595603710133192	0.0013876927867983082	0.0013318934197463193
cg14276083	DPPA5	0.7595845851467331	0.001040311830763585	0.0009609903961750563
cg02364942	RBM11	0.7595850382034698	-0.0010442927396529553	-0.00047880416691658157
cg05533340	PRMT3	0.7595996547697768	-0.0010724896265941523	-0.0010331904872276584
cg12028326	na	0.7596001574887362	0.0010544036187038882	0.0016721795408714355
cg10277872	na	0.7596324404752428	0.00011543628616831625	0.0014780269621867163
cg22271663	FBXL16	0.7596483454746068	0.0008163903454986814	0.0011231389902265486
cg04098052	na	0.7596987062122699	-0.0023808214911518635	-0.002791384231633666
cg12385599	LOC389493	0.7597851604072985	0.001454726912949386	0.0013075328253467663
cg21104971	na	0.7599214385243397	-0.001065060443545117	-0.0008649870307559233
cg02000253	NFIX	0.7599278896880365	-0.0010063722479713901	-0.0010502437914049418
cg02004632	na	0.7599362100979824	-0.001545441567235222	-0.0010649186440744717
cg05150327	STARD5	0.7599649897116164	-0.0017819016779945095	-0.0016032343357743528
cg06686742	LASS4	0.7599716708919606	-0.0005470906431378735	-0.0014805092370452574
cg21385821	CA10	0.7599722523058928	0.000606020956819527	0.0012971789488280963
cg13104274	ATP1B1	0.7600564749639299	-0.0012430771273874632	-0.000999437750170852
cg26337954	CD96	0.7600774126700282	0.0010043362790070913	0.0006946944314731355
cg05620980	na	0.760082467096578	0.0019007191128427006	0.0005109545320598082
cg19197744	NOV	0.7601126156066329	-0.0012205741661240274	-0.0010328355034651192
cg17430979	JAKMIP1	0.7601184776331099	-0.0023737623888510436	-0.002260963433271269
cg01229998	MS4A4A	0.7601386456472821	-0.0010343523701655368	-0.0010506535307837645
cg25105522	MAP3K14	0.7601931231239835	-0.002332258998121514	-0.0029215792380049297
cg07851675	na	0.7603452161520965	0.0014105019403479642	0.0010172078983544637
cg15466862	SOX1	0.7605073438313485	0.00152953722941567	0.001402765518889721
cg22637865	TTLL1	0.760520048783277	-0.0011643448198919606	-0.001354187259618353
cg13544075	LCN6	0.7605518139511551	-0.0020576870268185768	-0.0024105212954052212
cg16611584	AKAP10	0.7605579256131573	-0.0002349894161043112	-0.0013913665829339609
cg06908352	na	0.760600366537733	-0.0010393674615841759	-0.00047831753352993477
cg11970806	VEZF1	0.7606160390660703	-0.0012047940427326173	-0.001099805978112282
cg18471993	na	0.7606303338722801	0.001303363966295296	0.0011715731970268735
cg23504246	C15orf33	0.7606428717215572	-0.0013122856540393052	-0.0019119003078922566
cg12928933	FAM116A	0.7606923503214033	-0.00033110648602437126	-0.0014096023447114912
cg16021678	na	0.7606949555453123	-0.0013681878071760052	-0.00034262328859870273
cg25424279	na	0.7607132173296409	-0.0016389627996465342	-0.001486302217490299
cg06643849	AURKC	0.7607485220491063	0.0010646305358312752	0.0007640383835159599
cg07529654	TGIF1	0.760817908901707	-0.002973602953067647	-0.002895913928756417
cg01591343	WDR27	0.7608408169641545	0.0013363303633452351	0.002063641935165461
cg16217368	NCOR2	0.7609567629594096	-0.0012259032252932803	-0.0007824178586846773
cg10150592	na	0.7610030691816576	0.0010428636959298632	0.0007174316237657405
cg26819718	C10orf11	0.761030780860153	-0.0009243675469152773	-0.0010189139946534004
cg04102163	na	0.7610371301130842	0.0010743195857394008	0.0010708996728605584
cg23746497	na	0.7611813880015063	0.002701592052480875	0.00245884794224341
cg13420364	na	0.7612102807352865	-0.001065572825572752	-0.0009715496750359381
cg12347392	MEST	0.7612526937532872	0.00019108908370225154	0.0011546378171868562
cg16331745	na	0.761254104548258	0.0016832390558671193	0.003363397972027306
cg26346621	na	0.7613540824685908	-0.000911662950211105	-0.0010011269241139975
cg06618474	CRIP1	0.7613771394115048	-0.0008997973241410661	-0.0013859940393086546
cg13725599	OXT	0.7613791121828056	-0.0023225596343751224	-0.0022678674515080894
cg23190089	SLC22A18AS	0.7613894030264495	-0.0007824909734869494	-0.0010057025024846763
cg13821077	TLN2	0.7613998000039508	-0.0012851533963097212	-0.0010380905328381098
cg02311932	RBM24	0.7614161080954612	-0.0013489370728399432	-0.001270866475767438
cg14047561	HCG26	0.7614165495138565	8.889335687206218e-05	0.003073363983263543
cg24080008	na	0.761577778639109	0.0013103957668788996	0.0009323695823791051
cg17678867	SYNE1	0.7615909059174693	0.0012896485319103621	0.0011331949984718624
cg11437810	RPLP1	0.7615971782477142	0.0006062774492378689	0.0012230726195836409
cg18698884	na	0.7616098706085045	0.0010484575441568518	0.000976964453085484
cg20790798	na	0.7616597676641959	0.0016068697509654807	0.0015054473241134247
cg20975682	PRPF40B	0.7616895436685688	-0.0010961134559244984	-0.001224917808057425
cg22478544	na	0.7617237211813878	-0.0006258224915871756	-0.0010222863930439423
cg08291907	PRKG1	0.7617398462634523	-0.0018053983646673156	-0.0011781471762332912
cg14768747	na	0.7617454503893728	0.0011681731647423313	0.0014397303657698783
cg25439632	na	0.7617679723193352	-0.0015393921121813483	-0.0015911557033842626
cg19824710	PTPRF	0.7617787391026025	-0.0009392206635745645	-0.001879633529791862
cg25432232	AURKC	0.7617991847226183	0.0014236785027835755	0.001009648840405583
cg14480266	na	0.7618558197853966	-0.0021237759272674894	-0.002163059560308405
cg11552868	ETS1	0.761880961972032	-0.001037595107142037	-0.0012071017032950987
cg03179542	IQCE	0.7618840244313613	-0.0010771567224789318	-0.0009958808739581675
cg11229663	PRKG1	0.7618888832995803	-0.0015197157843534813	-0.0008629901631140542
cg24899294	MICALL2	0.7619017426328369	0.0007079631003881791	0.002013460065558589
cg05256304	SIK3	0.7619960302269699	-0.0012489642829242793	-0.0008085498731744936
cg03578951	DMAP1	0.7620034497782857	-0.001784305602435264	-0.002113941642604703
cg17961273	BTNL2	0.762017095041354	-0.0011856668323253676	-0.0009967673858548062
cg04061117	LHFPL4	0.7620561229594297	0.0017879057200974459	0.0017327861836829359
cg08658787	na	0.7621110204234346	0.00140596964814241	0.0015005553946093196
cg08958294	GRM1	0.7621386937383436	0.001249809315706197	0.001270918071204907
cg04897644	PKLR	0.7622691328633815	0.0010757212501467089	0.0005607211056459057
cg22878489	B3GALT4	0.762293229118841	-0.001819439845423852	-0.0018201187578208455
cg26267561	OXT	0.7623677838906465	-0.0011949919036674894	-0.0013604820391288953
cg27662789	na	0.7623820834806452	-0.0004700129099152417	-0.0013466768499183468
cg14102005	PELI2	0.7624023260411711	-5.5432381989134064e-05	-0.0010128322940332114
cg25236230	GPR176	0.7624235419611918	0.001458311918189897	0.0010844939447253131
cg16864063	INPP5D	0.7624734435698088	-0.0007944955490080041	-0.0010877381916430332
cg23231631	GABRB1	0.7625137042381663	0.0008709438139919606	0.0016616199072670725
cg12735838	ATF6B	0.7625623301934242	-0.0008795032920024918	-0.001019393626917623
cg05843788	GPRC5C	0.7625976029931066	-0.0008949512133569393	-0.0014061321852230685
cg25282976	FLJ90757	0.7626044438776983	-0.0009461066723838896	-0.0010077576749600234
cg03502979	ADPRHL1	0.7626320141413369	-0.0006106335381556308	-0.0010948794233606718
cg21369466	LANCL2	0.7626392182139058	-0.0010523006527197068	-0.0011325875587602158
cg26234233	GALNTL4	0.7626590012599807	-0.0009655710566185138	0.0012139076782248827
cg08863939	TLK1	0.7626742858812386	-0.0007199470295509208	-0.0011496476688027148
cg12597389	NXPH1	0.7627324513590479	0.0017129828791167582	0.001716470740527744
cg27464065	APOLD1	0.7627777438872022	-0.0012956582474497609	-0.001475776804199573
cg03464229	C7orf58	0.7627957739048686	-0.0013112267782597333	-0.001216387324611166
cg27319536	PPP2R2B	0.7628632562280886	-0.0014297138046461026	-0.0016033745401848036
cg26013791	GALNT10	0.7628718218926369	-0.0008570707878279045	-0.001078742933141732
cg02235659	CLEC3B	0.7629130783965273	-0.0009866865008051101	-0.001219493350035709
cg21772773	CAMTA1	0.7629544687283368	-0.0012971546642812483	-0.0019204733985439808
cg04283162	FAM189A1	0.7629587403692124	0.0010889522502001135	0.0006347076125646859
cg07902192	RUNX2	0.7629618407697223	0.001306728772960228	0.0007794593172567726
cg15473186	CACNA1D	0.762967162895885	0.0006856770027503526	0.0011502066249250468
cg23202985	na	0.7630302663098573	-0.0009205570755350274	-0.0010585300285502856
cg04244970	SLAMF7	0.7631129116266069	-0.0009374281422507933	-0.0014637457001373075
cg25347941	TTLL1	0.7631670486334254	-0.0009734315244678298	-0.0011938169560965488
cg13791254	FOXE1	0.7632288157091727	0.001249016614183722	0.001114615784318218
cg17810099	ZBTB12	0.7633201040295684	-0.0017121566353792597	-0.0015590565864306814
cg02663382	na	0.7633352711698346	0.0013691013801541173	0.0006070752034140739
cg02067712	na	0.7633916042392848	0.0009899231202436258	0.0010470374579216297
cg01770755	na	0.7633941452063353	0.0012710849502868653	0.0008905610333445347
cg03654166	MAP1D	0.763457171164137	-0.0011279989762404074	-0.0005627415639687722
cg25417405	SLC27A2	0.7634640964744365	-0.0005978322422670011	-0.0010075124959871855
cg14754787	LHX1	0.7634726464643588	0.0012027155996370952	0.0006796461103666575
cg19809988	ATP6V0E2	0.7634981905497373	-0.0008749689527857178	-0.0013209464917399141
cg06907680	C14orf159	0.76351779661241	-0.0013028410993585822	-0.0010924502979463878
cg03895857	GABRB3	0.7635849990270972	0.00040588382653590336	0.0010456418676176975
cg04206417	EMID1	0.7635925773251543	-0.000809409774314601	-0.0011755679840214357
cg18757405	na	0.7636103229508269	0.0007918257480691951	0.0010542668309361485
cg19876814	PCDHA7	0.7636192290877751	0.001348180761367638	0.0005124503371390234
cg00498401	EVPL	0.7636766068421313	-0.0009952554019992067	-0.0010440393940951069
cg12134602	C7orf45	0.7637145616941284	-0.0013209326713580186	-0.0006589819556209208
cg00153306	TMIE	0.7638479284160433	-0.0010545520576847487	-0.0010506060791644677
cg01444716	BTBD3	0.7638507589785593	-0.000639714017781349	-0.0014805314393777295
cg26610247	na	0.7638706173740787	-0.0005392414901707032	-0.0010255000947319466
cg07639520	na	0.7639022873911442	0.0011371942863955978	0.0007729028216772688
cg10833685	na	0.7639089733738064	-0.0010524193857815035	-0.001221493329391987
cg09515953	PPP1R14A	0.7639298366015578	0.00160792084137191	0.001377632182910721
cg03127898	LRRN4CL	0.7639598176075135	-0.0004594157402385463	-0.0011291176693971402
cg12877335	na	0.7640248009886433	-0.0011553512698009554	-0.0012127399619317576
cg00028013	LOXL1	0.7640396272610293	-0.0010111865952696915	-0.0008727673603052901
cg08153621	na	0.7641158618887617	0.0012076352026076501	0.0010540128362460427
cg19099050	LHFPL4	0.7641324719625007	0.0013466773198438345	0.0010302189474422994
cg26220110	SLC12A7	0.7642995686124969	0.0006016073625031747	0.001336888960627067
cg04208928	LIN9	0.7643001322776118	-0.0016603805255415171	-0.0014115769747206598
cg01327602	SHISA7	0.764331097100094	0.000610144563150989	0.0013970999354458436
cg04658841	na	0.7643390797492726	0.0010500766015354532	0.0011543070665717963
cg21232023	na	0.7644264174935801	-4.613601502416553e-05	0.0012292333628964086
cg16017089	ARHGEF17	0.7644676214447204	-0.0006742546410153392	-0.001071245756255826
cg25369553	na	0.764502350617119	-0.0019714583088281416	-0.001947486084627085
cg07938847	PRKG2	0.7645055073132292	-0.0011989520829291226	-0.0008519703776816468
cg20052760	na	0.7645474533707066	-0.0017195745076322437	-0.0015543244318625552
cg18252039	na	0.7645759110442708	0.001077518262924763	0.000871726701115244
cg05017994	na	0.7645847927027093	0.0017641201991804218	0.0019299120281392004
cg13617812	na	0.7646291763223002	-0.0014037386173718707	-0.0009925753595955615
cg08313406	na	0.7646350434309045	-0.0012640700025646774	-0.0020296822785352
cg12562232	IGF1R	0.7646372942693036	0.0006406395067870806	0.0010688626377261246
cg17416793	KCNQ1	0.7646434547611092	-0.0008503791225325851	-0.0013119871201917623
cg22273555	na	0.7646552778519093	-0.0011703433927763036	-0.0014264457858069652
cg13020518	na	0.7647182036517459	-0.001090167202856045	-0.0007585132326261047
cg10849289	KRTAP12-2	0.7647736131947787	-0.0009197001313263854	-0.0014910599503010881
cg11359133	EVX2	0.7647772925326662	0.0010495105056339074	0.0005487949375988428
cg00439658	GRIN2C	0.764826004635663	0.001418076752534715	0.001313103680186663
cg07962143	na	0.7648689971047167	0.0010970915698036258	0.0004386154865449658
cg06638795	KCNG3	0.7649731248989082	0.0010526565723738917	0.0012127558172953562
cg27126508	COL23A1	0.7650003466203497	-0.0009278240341033779	-0.00128406297263337
cg00748589	na	0.7650312668131073	0.0016016009160890973	0.00142753219188886
cg06635946	na	0.7650341114180237	-0.0015588032572396249	-0.0014202715039999215
cg20038477	CCDC48	0.7650657601701757	-0.0012305274850699145	-0.0012059390903656115
cg00236302	RAP1B	0.7650885665432772	0.0010386412100930303	0.001399830486552664
cg09469667	na	0.7652054073531813	-0.001169949867375752	-0.0013977123989992884
cg03906681	na	0.7652242200306371	-0.0014795666877967938	-0.0011573257679742275
cg07803814	VGLL4	0.7652427999333931	0.0004805007580577756	0.0011141679272861128
cg04503319	ANKRD11	0.7652438676303107	-0.0018063603016259312	-0.0019458291547371422
cg00448560	ZNF423	0.7652472203844298	-0.0017306462279308896	-0.0016372440625574607
cg14643892	C12orf56	0.7652539192485396	0.0010814278801556693	0.0007717070108802973
cg24781737	KLC2	0.765257431772774	-0.0012714440089074417	-0.0011001694982143086
cg24790788	PLOD2	0.7652916466229691	-0.0009015510726188712	-0.0019623545384319678
cg01431340	C6orf186	0.7653038260509122	-0.0015794190963530044	-0.0015199846963564443
cg05442477	OLIG1	0.7653256743113358	-0.001077393671556114	-0.0010421375744843584
cg07769588	ATG4D	0.7653489038190441	-0.0010092493321716732	-0.0010538507035695729
cg16594273	na	0.7653696549577266	-0.0011583955194353487	-0.0009626779838370212
cg27198696	LY6G6E	0.765405880721755	-0.0016956480723847593	-0.0017440802058929308
cg00327072	NEURL1B	0.7655421773818574	0.0015807440010705829	0.001132238163366684
cg01420254	na	0.7655502253651304	-0.001223963579628886	-0.0009616942818676493
cg23048036	CEP97	0.765642420553255	-0.0011105444268082686	1.3661258250103585e-05
cg15084543	ELTD1	0.7656446497976762	0.0026169725933731978	0.002336646141101006
cg27268352	na	0.765682700657498	-0.0012067121843785692	-0.0008322270982275934
cg11931596	IL7	0.7656846346691587	0.0010550077209705534	0.0008226418029113553
cg17602481	RASA3	0.7656963780055113	0.0013316816499805322	0.00044794764472314843
cg08817540	HHLA2	0.765702497280233	-0.000228673773633999	-0.0014134758991612337
cg27119318	WRB	0.7657050465685838	-0.0010628353671891452	0.000460600974639733
cg10106965	IRAK2	0.7657054504964736	-0.0011140534166160043	-0.0009326238736951521
cg16028169	ANK2	0.7657228495335471	-0.0009131732914125538	-0.0010176911091086078
cg25767345	na	0.7657499841608719	0.0011055112921564967	0.0008280649602979852
cg17621438	RNF180	0.7657726606160911	-0.0020222402854181637	-0.001969761767100851
cg23519626	P4HA3	0.7657893102024883	0.0012107178200118115	0.0005073803064679662
cg12250581	na	0.7658176301975953	-0.0017513136797283058	-0.0018125543958864374
cg06761850	TECPR2	0.765823934289382	-0.0010121683843339817	-0.0011343950125536387
cg13924996	ADRBK1	0.7658526415490587	-0.0006779330947707285	-0.001097699718292862
cg02148324	ABCF2	0.7658666292898317	-0.001988832567006078	-0.0015568856210609284
cg05741395	SPTBN5	0.7659473501519882	-0.0008459538782703518	-0.001119696278740743
cg27217253	CCDC42	0.7659506378546633	-0.001055316121114871	-0.0008048472585476736
cg06818582	na	0.7659949747881611	-0.0011962598508078117	-0.0009993119258587771
cg21287356	na	0.7660037250959477	-0.0011315735309894374	-0.0007820086879365638
cg11491407	CACNA2D4	0.7660323675707033	0.001164635129598179	0.00016676327347489334
cg02448395	ESPNL	0.7660464679104616	0.00041168494703661807	0.0010209681611384875
cg06705237	FBP1	0.7660816382402835	-0.0010927116661398628	-0.0010134833667727018
cg18347642	KCNIP4	0.7660842958251226	0.0011470000669213131	0.0008184302274372435
cg10755878	na	0.7661373787877851	-0.0014142703210193635	-0.0015342366971261533
cg00824381	na	0.7662004215513198	-0.0012196301747271856	-0.0009772263459733902
cg04188920	PFKP	0.7662984885312522	-0.0015558342165047242	-0.001681584147341748
cg13563725	na	0.7663277546749974	0.0010267310834054199	0.0007183201431417451
cg24543696	DKK3	0.7664301502567696	0.0010409845866089069	0.0008402477331411235
cg26307359	SEZ6	0.7664963860960876	0.0011495383910046272	0.0010187505930746303
cg00448395	POT1	0.76651713101876	-0.00223636652277564	-0.0027554558061767495
cg03021802	EPB49	0.7665196994446377	-0.001068805631286332	-0.0014166730605043685
